DISTRICT,DIST_LGD,SUB_DIST,Subdt_LGD,NAME,CEN_2001,TYPE,STATE,nutrition_idx,protection_idx,education_idx,health_idx,child_anaemia,early_marriage,anc_4plus
Katihar,201,Barsoi,1147,Mangatpur,'1018001101969700,Village,Bihar,7767.06,12945.1,14794.4,12945.1,12945.1,16643.7,12945.1
Vaishali,224,Mahua,1275,Hasanpur Bhadwas,'1018001101966200,Village,Bihar,7767.48,12945.8,14795.2,12945.8,12945.8,16644.6,12945.8
Vaishali,224,Jandaha,1276,Jagnandanpur Urf Jadunandanpur,'1018001101966000,Village,Bihar,7767.9,12946.5,14796,12946.5,12946.5,16645.5,12946.5
Katihar,201,Kadwa,1145,Raunia,'1018000901953600,Village,Bihar,7768.32,12947.2,14796.8,12947.2,12947.2,16646.4,12947.2
Purnia,214,Purnia East,1134,Kishunpur,'1017002001857000,Village,Bihar,7768.74,12947.9,14797.6,12947.9,12947.9,16647.3,12947.9
Saran,218,Chapra,1258,Jatia Bajidpur,'1018001001957700,Village,Bihar,7769.16,12948.6,14798.4,12948.6,12948.6,16648.2,12948.6
Samastipur,217,Rosera,1300,Sahiar,'1017001001764900,Village,Bihar,7769.58,12949.3,14799.2,12949.3,12949.3,16649.1,12949.3
Buxar,194,Barhampur,1437,Baghi,'1019001602117800,Village,Bihar,7770,12950,14800,12950,12950,16650,12950
Purnia,214,Barhara,1129,Bidanarean,'1017001901850400,Village,Bihar,7770.42,12950.7,14800.8,12950.7,12950.7,16650.9,12950.7
Saharsa,216,Sonbarsa,1066,Atlakha,'1018001101980400,Village,Bihar,7770.84,12951.4,14801.6,12951.4,12951.4,16651.8,12951.4
Purnia,214,Purnia East,1134,Kathua,'1018001101967100,Village,Bihar,7771.26,12952.1,14802.4,12952.1,12952.1,16652.7,12952.1
Katihar,201,Balrampur,1146,Birdabani,'1009000600742300,Village,Bihar,7771.68,12952.8,14803.2,12952.8,12952.8,16653.6,12952.8
Katihar,201,Balrampur,1146,Binabari,'1018001101966100,Village,Bihar,7772.1,12953.5,14804,12953.5,12953.5,16654.5,12953.5
Katihar,201,Kadwa,1145,Sihrour,'1010000500885700,Village,Bihar,7772.52,12954.2,14804.8,12954.2,12954.2,16655.4,12954.2
Katihar,201,Barsoi,1147,Mirpokhar,'1018000901951500,Village,Bihar,7772.94,12954.9,14805.6,12954.9,12954.9,16656.3,12954.9
Saran,218,Dighwara,1266,Salhadi,'1017001901851400,Village,Bihar,7773.36,12955.6,14806.4,12955.6,12955.6,16657.2,12955.6
Begusarai,191,Chhorahi,1305,Kolahsan,'1010000500887800,Village,Bihar,7773.78,12956.3,14807.2,12956.3,12956.3,16658.1,12956.3
Samastipur,217,Hasanpur,1302,Sankarpur,'1018000901948300,Village,Bihar,7774.2,12957,14808,12957,12957,16659,12957
Purnia,214,Dagarua,1141,Pariharpur,'1017001101775900,Village,Bihar,7774.62,12957.7,14808.8,12957.7,12957.7,16659.9,12957.7
Vaishali,224,Raja Pakar,1277,Pachain Mobark,'1019001902134200,Village,Bihar,7775.04,12958.4,14809.6,12958.4,12958.4,16660.8,12958.4
Saharsa,216,Simri Bakhtiarpur,1178,Ashraf Chak,'1019001702124800,Village,Bihar,7775.46,12959.1,14810.4,12959.1,12959.1,16661.7,12959.1
Saran,218,Revelganj,1257,Dakhinwari Chakki,'1010000500883800,Village,Bihar,7775.88,12959.8,14811.2,12959.8,12959.8,16662.6,12959.8
Purnia,214,Barhara,1129,Maikhand Milik,'1009000500737000,Village,Bihar,7776.3,12960.5,14812,12960.5,12960.5,16663.5,12960.5
Buxar,194,Barhampur,1437,Pirthi Chapra (Part),'1018001101967000,Village,Bihar,7776.72,12961.2,14812.8,12961.2,12961.2,16664.4,12961.2
Vaishali,224,Jandaha,1276,Chak Abdul Ghani,'1012000801064600,Village,Bihar,7777.14,12961.9,14813.6,12961.9,12961.9,16665.3,12961.9
Vaishali,224,Hajipur,1278,Rampur Dumri,'1010000400858700,Village,Bihar,7777.56,12962.6,14814.4,12962.6,12962.6,16666.2,12962.6
Begusarai,191,Chhorahi,1305,Seampur,'1012000701060000,Village,Bihar,7777.98,12963.3,14815.2,12963.3,12963.3,16667.1,12963.3
Vaishali,224,Hajipur,1278,Rampur Dumri,'1018001101965000,Village,Bihar,7778.4,12964,14816,12964,12964,16668,12964
Saran,218,Chapra,1258,Ekauna,'1010000400849800,Village,Bihar,7778.82,12964.7,14816.8,12964.7,12964.7,16668.9,12964.7
Vaishali,224,Hajipur,1278,Minapur Rae,'1017001101773600,Village,Bihar,7779.24,12965.4,14817.6,12965.4,12965.4,16669.8,12965.4
Vaishali,224,Hajipur,1278,Rampur Dumri,'1009000200716400,Village,Bihar,7779.66,12966.1,14818.4,12966.1,12966.1,16670.7,12966.1
Buxar,194,Barhampur,1437,Ghinhu Chapra (Sukul Chapr,'1010000400858800,Village,Bihar,7780.08,12966.8,14819.2,12966.8,12966.8,16671.6,12966.8
Purnia,214,Krityanand Nagar,1133,Arazi Satkodaria,'1009000200716600,Village,Bihar,7780.5,12967.5,14820,12967.5,12967.5,16672.5,12967.5
Vaishali,224,Mahua,1275,Rampur,'1017002001859500,Village,Bihar,7780.92,12968.2,14820.8,12968.2,12968.2,16673.4,12968.2
Buxar,194,Barhampur,1437,Dangrabad,'1020000202149600,Village,Bihar,7781.34,12968.9,14821.6,12968.9,12968.9,16674.3,12968.9
Saran,218,Sonepur,1267,Sighinpur,'1017001101773800,Village,Bihar,7781.76,12969.6,14822.4,12969.6,12969.6,16675.2,12969.6
Katihar,201,Barsoi,1147,Sadian,'1019001202099600,Village,Bihar,7782.18,12970.3,14823.2,12970.3,12970.3,16676.1,12970.3
Vaishali,224,Jandaha,1276,Mahpura,'1019001502114900,Village,Bihar,7782.6,12971,14824,12971,12971,16677,12971
Begusarai,191,Chhorahi,1305,Raigachhi,'1019001202100400,Village,Bihar,7783.02,12971.7,14824.8,12971.7,12971.7,16677.9,12971.7
Vaishali,224,Raja Pakar,1277,Kalyanpur Chausiwan,'1019001902136100,Village,Bihar,7783.44,12972.4,14825.6,12972.4,12972.4,16678.8,12972.4
Purnia,214,Krityanand Nagar,1133,Rahua,'1019002002142000,Village,Bihar,7783.86,12973.1,14826.4,12973.1,12973.1,16679.7,12973.1
Saran,218,Sonepur,1267,Banwari Chak,'1019001202099700,Village,Bihar,7784.28,12973.8,14827.2,12973.8,12973.8,16680.6,12973.8
Saharsa,216,Salkhua,1179,Khochardewa,'1017001101773500,Village,Bihar,7784.7,12974.5,14828,12974.5,12974.5,16681.5,12974.5
Samastipur,217,Rosera,1300,Udaipur,'1019002002144600,Village,Bihar,7785.12,12975.2,14828.8,12975.2,12975.2,16682.4,12975.2
Vaishali,224,Hajipur,1278,Loawan urf Loma,'1018000901947700,Village,Bihar,7785.54,12975.9,14829.6,12975.9,12975.9,16683.3,12975.9
Saran,218,Sonepur,1267,Ismail Chak,'1017001101773300,Village,Bihar,7785.96,12976.6,14830.4,12976.6,12976.6,16684.2,12976.6
Katihar,201,Kadwa,1145,Paharpur,'1009000700752400,Village,Bihar,7786.38,12977.3,14831.2,12977.3,12977.3,16685.1,12977.3
Madhepura,205,Bihariganj,1166,Gangaura,'1010000400854200,Village,Bihar,7786.8,12978,14832,12978,12978,16686,12978
Saran,218,Sonepur,1267,Abdul Hai,'1019002002144800,Village,Bihar,7787.22,12978.7,14832.8,12978.7,12978.7,16686.9,12978.7
Samastipur,217,Bithan,1303,Moraul,'1019002002144900,Village,Bihar,7787.64,12979.4,14833.6,12979.4,12979.4,16687.8,12979.4
Katihar,201,Kadwa,1145,Kolha,'1017002001863000,Village,Bihar,7788.06,12980.1,14834.4,12980.1,12980.1,16688.7,12980.1
Saran,218,Sonepur,1267,Apsaid,'1010000400850100,Village,Bihar,7788.48,12980.8,14835.2,12980.8,12980.8,16689.6,12980.8
Saran,218,Dighwara,1266,Pakauliya,'1019001902134100,Village,Bihar,7788.9,12981.5,14836,12981.5,12981.5,16690.5,12981.5
Vaishali,224,Mahua,1275,Chak Mohammad Zama,'1018000801939400,Village,Bihar,7789.32,12982.2,14836.8,12982.2,12982.2,16691.4,12982.2
Vaishali,224,Hajipur,1278,Kuari Khurd,'1019001902131100,Village,Bihar,7789.74,12982.9,14837.6,12982.9,12982.9,16692.3,12982.9
Vaishali,224,Mahua,1275,Tal Salha,'1018001101970700,Village,Bihar,7790.16,12983.6,14838.4,12983.6,12983.6,16693.2,12983.6
Katihar,201,Barsoi,1147,Sonapur,'1017001101774100,Village,Bihar,7790.58,12984.3,14839.2,12984.3,12984.3,16694.1,12984.3
Vaishali,224,Jandaha,1276,Makundpur Gopinath,'1018001101967200,Village,Bihar,7791,12985,14840,12985,12985,16695,12985
Begusarai,191,Chhorahi,1305,Bishunpur,'1018001001957900,Village,Bihar,7791.42,12985.7,14840.8,12985.7,12985.7,16695.9,12985.7
Purnia,214,Dagarua,1141,Gosainpur,'1012000701056300,Village,Bihar,7791.84,12986.4,14841.6,12986.4,12986.4,16696.8,12986.4
Madhepura,205,Gwalpara,1165,Bhaluahi Arazi,'1010000400857800,Village,Bihar,7792.26,12987.1,14842.4,12987.1,12987.1,16697.7,12987.1
Madhepura,205,Bihariganj,1166,Mohanpur Chaumukh,'1019001902139600,Village,Bihar,7792.68,12987.8,14843.2,12987.8,12987.8,16698.6,12987.8
Vaishali,224,Hajipur,1278,Madarpur,'1011000801009200,Village,Bihar,7793.1,12988.5,14844,12988.5,12988.5,16699.5,12988.5
Samastipur,217,Bithan,1303,Sohma,'1009001400818200,Village,Bihar,7793.52,12989.2,14844.8,12989.2,12989.2,16700.4,12989.2
Saran,218,Chapra,1258,Kotwapatti Rampur,'1010000400854500,Village,Bihar,7793.94,12989.9,14845.6,12989.9,12989.9,16701.3,12989.9
Purnia,214,Purnia East,1134,Ranipatra,'1010000400857900,Village,Bihar,7794.36,12990.6,14846.4,12990.6,12990.6,16702.2,12990.6
Samastipur,217,Bithan,1303,Manarwa Khaira,'1017002001859600,Village,Bihar,7794.78,12991.3,14847.2,12991.3,12991.3,16703.1,12991.3
Saharsa,216,Salkhua,1179,Kathghara,'1019001602121600,Village,Bihar,7795.2,12992,14848,12992,12992,16704,12992
Begusarai,191,Chhorahi,1305,Mohna,'1017001101773700,Village,Bihar,7795.62,12992.7,14848.8,12992.7,12992.7,16704.9,12992.7
Samastipur,217,Hasanpur,1302,Kukni,'1012000801065800,Village,Bihar,7796.04,12993.4,14849.6,12993.4,12993.4,16705.8,12993.4
Samastipur,217,Ujiarpur,1298,Slempur Eksila,'1010000400857400,Village,Bihar,7796.46,12994.1,14850.4,12994.1,12994.1,16706.7,12994.1
Samastipur,217,Sarairanjan,1295,Surmar,'1012000701056800,Village,Bihar,7796.88,12994.8,14851.2,12994.8,12994.8,16707.6,12994.8
Purnia,214,Krityanand Nagar,1133,Arazi Satkodaria,'1018001101967400,Village,Bihar,7797.3,12995.5,14852,12995.5,12995.5,16708.5,12995.5
Samastipur,217,Rosera,1300,Bataha,'1012000801067500,Village,Bihar,7797.72,12996.2,14852.8,12996.2,12996.2,16709.4,12996.2
Saran,218,Sonepur,1267,Gheghta,'1017001901853500,Village,Bihar,7798.14,12996.9,14853.6,12996.9,12996.9,16710.3,12996.9
Katihar,201,Balrampur,1146,Dhumtola,'1018001101970500,Village,Bihar,7798.56,12997.6,14854.4,12997.6,12997.6,16711.2,12997.6
Vaishali,224,Hajipur,1278,Akilabad,'1017001101776000,Village,Bihar,7798.98,12998.3,14855.2,12998.3,12998.3,16712.1,12998.3
Katihar,201,Kadwa,1145,Bijhara,'1017001101775200,Village,Bihar,7799.4,12999,14856,12999,12999,16713,12999
Purnia,214,Barhara,1129,Urlaha Milik,'1019001702125200,Village,Bihar,7799.82,12999.7,14856.8,12999.7,12999.7,16713.9,12999.7
Saran,218,Chapra,1258,Barhara Mahazi,'1019002002141800,Village,Bihar,7800.24,13000.4,14857.6,13000.4,13000.4,16714.8,13000.4
Vaishali,224,Jandaha,1276,Hasanpur Buzurg,'1018000801939300,Village,Bihar,7800.66,13001.1,14858.4,13001.1,13001.1,16715.7,13001.1
Katihar,201,Kadwa,1145,Chauni,'1030000303221800,Village,Bihar,7801.08,13001.8,14859.2,13001.8,13001.8,16716.6,13001.8
Vaishali,224,Mahua,1275,Chak Wali,'1018000901953300,Village,Bihar,7801.5,13002.5,14860,13002.5,13002.5,16717.5,13002.5
Saharsa,216,Salkhua,1179,Shahganwan,'1019002002145100,Village,Bihar,7801.92,13003.2,14860.8,13003.2,13003.2,16718.4,13003.2
Buxar,194,Barhampur,1437,Chak Pheralal,'1020000202150400,Village,Bihar,7802.34,13003.9,14861.6,13003.9,13003.9,16719.3,13003.9
Katihar,201,Kadwa,1145,Benibari,'1011000901011700,Village,Bihar,7802.76,13004.6,14862.4,13004.6,13004.6,16720.2,13004.6
Samastipur,217,Bithan,1303,Subhaul,'1019001202099500,Village,Bihar,7803.18,13005.3,14863.2,13005.3,13005.3,16721.1,13005.3
Vaishali,224,Hajipur,1278,Hariharpur ShankarAzRakbe urf,'1012000701058800,Village,Bihar,7803.6,13006,14864,13006,13006,16722,13006
Katihar,201,Balrampur,1146,Jujharpur,'1020000202150500,Village,Bihar,7804.02,13006.7,14864.8,13006.7,13006.7,16722.9,13006.7
Vaishali,224,Hajipur,1278,Bakarpur,'1017001101774500,Village,Bihar,7804.44,13007.4,14865.6,13007.4,13007.4,16723.8,13007.4
Buxar,194,Barhampur,1437,Rudrapur,'1018000901951200,Village,Bihar,7804.86,13008.1,14866.4,13008.1,13008.1,16724.7,13008.1
Vaishali,224,Jandaha,1276,Rangreza,'1009000200713700,Village,Bihar,7805.28,13008.8,14867.2,13008.8,13008.8,16725.6,13008.8
Saharsa,216,Sonbarsa,1066,Paita,'1018000801939500,Village,Bihar,7805.7,13009.5,14868,13009.5,13009.5,16726.5,13009.5
Katihar,201,Barsoi,1147,Kota,'1011000801008400,Village,Bihar,7806.12,13010.2,14868.8,13010.2,13010.2,16727.4,13010.2
Samastipur,217,Bibhutpur,1299,Kalyanpur Bamola,'1010000500887900,Village,Bihar,7806.54,13010.9,14869.6,13010.9,13010.9,16728.3,13010.9
Purnia,214,Krityanand Nagar,1133,Satkodaria,'1020000202150600,Village,Bihar,7806.96,13011.6,14870.4,13011.6,13011.6,16729.2,13011.6
Purnia,214,Dagarua,1141,Pokharia,'1020000202152300,Village,Bihar,7807.38,13012.3,14871.2,13012.3,13012.3,16730.1,13012.3
Saran,218,Sonepur,1267,Khemi Chak,'1019001502111000,Village,Bihar,7807.8,13013,14872,13013,13013,16731,13013
Vaishali,224,Jandaha,1276,Bishunpur Bedaulia,'1020000202149700,Village,Bihar,7808.22,13013.7,14872.8,13013.7,13013.7,16731.9,13013.7
Vaishali,224,Jandaha,1276,Bhatandipur,'1013001801200900,Village,Bihar,7808.64,13014.4,14873.6,13014.4,13014.4,16732.8,13014.4
Katihar,201,Balrampur,1146,Baidol,'1010000400857000,Village,Bihar,7809.06,13015.1,14874.4,13015.1,13015.1,16733.7,13015.1
Katihar,201,Kadwa,1145,Bhamraili,'1009001400820800,Village,Bihar,7809.48,13015.8,14875.2,13015.8,13015.8,16734.6,13015.8
Vaishali,224,Jandaha,1276,Murtazapur Makund,'1018001101965400,Village,Bihar,7809.9,13016.5,14876,13016.5,13016.5,16735.5,13016.5
Vaishali,224,Hajipur,1278,Khalaf Bag,'1017001101774300,Village,Bihar,7810.32,13017.2,14876.8,13017.2,13017.2,16736.4,13017.2
Saharsa,216,Simri Bakhtiarpur,1178,Khamauti,'1012000801066200,Village,Bihar,7810.74,13017.9,14877.6,13017.9,13017.9,16737.3,13017.9
Saran,218,Chapra,1258,Mahaji Khalpura Bala,'1018001101966400,Village,Bihar,7811.16,13018.6,14878.4,13018.6,13018.6,16738.2,13018.6
Samastipur,217,Sarairanjan,1295,Narghoghi,'1018001101980300,Village,Bihar,7811.58,13019.3,14879.2,13019.3,13019.3,16739.1,13019.3
Vaishali,224,Jandaha,1276,Rasulpur Purkhotim,'1018001101966500,Village,Bihar,7812,13020,14880,13020,13020,16740,13020
Begusarai,191,Chhorahi,1305,Malpur,'1018001001958900,Village,Bihar,7812.42,13020.7,14880.8,13020.7,13020.7,16740.9,13020.7
Vaishali,224,Hajipur,1278,Saidpur Rajauli,'1017002001857600,Village,Bihar,7812.84,13021.4,14881.6,13021.4,13021.4,16741.8,13021.4
Begusarai,191,Chhorahi,1305,Lakhan Patti,'1018001101969600,Village,Bihar,7813.26,13022.1,14882.4,13022.1,13022.1,16742.7,13022.1
Saran,218,Chapra,1258,Taufir Maharajganj,'1018001101980600,Village,Bihar,7813.68,13022.8,14883.2,13022.8,13022.8,16743.6,13022.8
Katihar,201,Balrampur,1146,Ibrahimpur,'1009001400822300,Village,Bihar,7814.1,13023.5,14884,13023.5,13023.5,16744.5,13023.5
Begusarai,191,Chhorahi,1305,Ibrahimpur,'1030000303220700,Village,Bihar,7814.52,13024.2,14884.8,13024.2,13024.2,16745.4,13024.2
Saran,218,Revelganj,1257,Digri Shuda,'1018001101967300,Village,Bihar,7814.94,13024.9,14885.6,13024.9,13024.9,16746.3,13024.9
Saran,218,Sonepur,1267,Semara,'1018001101965600,Village,Bihar,7815.36,13025.6,14886.4,13025.6,13025.6,16747.2,13025.6
Samastipur,217,Bithan,1303,Ghasian,'1018001101970600,Village,Bihar,7815.78,13026.3,14887.2,13026.3,13026.3,16748.1,13026.3
Purnia,214,Dagarua,1141,Gogar Istamrar,'1012000801067600,Village,Bihar,7816.2,13027,14888,13027,13027,16749,13027
Bhojpur,193,Barhara,1129,Dokti,'1010000600906600,Village,Bihar,7816.62,13027.7,14888.8,13027.7,13027.7,16749.9,13027.7
Saran,218,Sonepur,1267,Makhdumpur,'1018000801933300,Village,Bihar,7817.04,13028.4,14889.6,13028.4,13028.4,16750.8,13028.4
Samastipur,217,Sarairanjan,1295,Bhojpur Urf Sudamapur,'1018000901953900,Village,Bihar,7817.46,13029.1,14890.4,13029.1,13029.1,16751.7,13029.1
Katihar,201,Balrampur,1146,Hansar,'1010000400858600,Village,Bihar,7817.88,13029.8,14891.2,13029.8,13029.8,16752.6,13029.8
Buxar,194,Barhampur,1437,Ghinhu Chapra,'1009000700755500,Village,Bihar,7818.3,13030.5,14892,13030.5,13030.5,16753.5,13030.5
Vaishali,224,Hajipur,1278,Chak Khunda urf Milki,'1017001101775300,Village,Bihar,7818.72,13031.2,14892.8,13031.2,13031.2,16754.4,13031.2
Purnia,214,Dagarua,1141,Kamalpur,'1019001702124900,Village,Bihar,7819.14,13031.9,14893.6,13031.9,13031.9,16755.3,13031.9
Vaishali,224,Hajipur,1278,Moazampur,'1030000303221200,Village,Bihar,7819.56,13032.6,14894.4,13032.6,13032.6,16756.2,13032.6
Vaishali,224,Hajipur,1278,Bakarpur,'1009000200716300,Village,Bihar,7819.98,13033.3,14895.2,13033.3,13033.3,16757.1,13033.3
Katihar,201,Kadwa,1145,Ahmadpur,'1012000701059300,Village,Bihar,7820.4,13034,14896,13034,13034,16758,13034
Vaishali,224,Hajipur,1278,Sisauni Rajauli,'1009000700754100,Village,Bihar,7820.82,13034.7,14896.8,13034.7,13034.7,16758.9,13034.7
Vaishali,224,Raja Pakar,1277,Chak Rajo,'1010000500887300,Village,Bihar,7821.24,13035.4,14897.6,13035.4,13035.4,16759.8,13035.4
Saran,218,Chapra,1258,Lodipur Diara,'1010000500887200,Village,Bihar,7821.66,13036.1,14898.4,13036.1,13036.1,16760.7,13036.1
Samastipur,217,Hasanpur,1302,Marachi Indrapat,'1010000400850200,Village,Bihar,7822.08,13036.8,14899.2,13036.8,13036.8,16761.6,13036.8
Begusarai,191,Chhorahi,1305,Harpur,'1010000600906800,Village,Bihar,7822.5,13037.5,14900,13037.5,13037.5,16762.5,13037.5
Samastipur,217,Bithan,1303,Bhadas,'1017001901851300,Village,Bihar,7822.92,13038.2,14900.8,13038.2,13038.2,16763.4,13038.2
Samastipur,217,Sarairanjan,1295,Shahzadpur,'1020000202150700,Village,Bihar,7823.34,13038.9,14901.6,13038.9,13038.9,16764.3,13038.9
Samastipur,217,Sarairanjan,1295,Khajuri,'1019001902133600,Village,Bihar,7823.76,13039.6,14902.4,13039.6,13039.6,16765.2,13039.6
Buxar,194,Barhampur,1437,Chak Durjanpur,'1009001400828300,Village,Bihar,7824.18,13040.3,14903.2,13040.3,13040.3,16766.1,13040.3
Saharsa,216,Simri Bakhtiarpur,1178,Bhatauni,'1018001001958800,Village,Bihar,7824.6,13041,14904,13041,13041,16767,13041
Saran,218,Chapra,1258,Mahaji Khalpura Bala,'1012000801065900,Village,Bihar,7825.02,13041.7,14904.8,13041.7,13041.7,16767.9,13041.7
Vaishali,224,Hajipur,1278,Chak Khunda urf Milik Chak,'1017001001765700,Village,Bihar,7825.44,13042.4,14905.6,13042.4,13042.4,16768.8,13042.4
Vaishali,224,Hajipur,1278,Pranpur Berai,'1009000200716800,Village,Bihar,7825.86,13043.1,14906.4,13043.1,13043.1,16769.7,13043.1
Samastipur,217,Bibhutpur,1299,Bibhutipur,'1030000303221100,Village,Bihar,7826.28,13043.8,14907.2,13043.8,13043.8,16770.6,13043.8
Vaishali,224,Hajipur,1278,Chak Aima,'1018000901946800,Village,Bihar,7826.7,13044.5,14908,13044.5,13044.5,16771.5,13044.5
Katihar,201,Kadwa,1145,Raiyapur,'1018001101965700,Village,Bihar,7827.12,13045.2,14908.8,13045.2,13045.2,16772.4,13045.2
Saran,218,Sonepur,1267,Gobind Chak,'1020000202149900,Village,Bihar,7827.54,13045.9,14909.6,13045.9,13045.9,16773.3,13045.9
Bhojpur,193,Barhara,1129,Mahazi Dokti,'1018001101965500,Village,Bihar,7827.96,13046.6,14910.4,13046.6,13046.6,16774.2,13046.6
Saharsa,216,Simri Bakhtiarpur,1178,Bakhtiarpur,'1017001101776600,Village,Bihar,7828.38,13047.3,14911.2,13047.3,13047.3,16775.1,13047.3
Samastipur,217,Bithan,1303,Karachin,'1018001101966300,Village,Bihar,7828.8,13048,14912,13048,13048,16776,13048
Samastipur,217,Hasanpur,1302,Birpur,'1018001101965100,Village,Bihar,7829.22,13048.7,14912.8,13048.7,13048.7,16776.9,13048.7
Saran,218,Sonepur,1267,Chak Jujhari,'1030000303221400,Village,Bihar,7829.64,13049.4,14913.6,13049.4,13049.4,16777.8,13049.4
Vaishali,224,Raja Pakar,1277,Madhopur Basu Urf Alipur,'1009000600746600,Village,Bihar,7830.06,13050.1,14914.4,13050.1,13050.1,16778.7,13050.1
Vaishali,224,Jandaha,1276,Bahsi Saidpur,'1018000801939600,Village,Bihar,7830.48,13050.8,14915.2,13050.8,13050.8,16779.6,13050.8
Purnia,214,Dagarua,1141,Amna,'1030000303221300,Village,Bihar,7830.9,13051.5,14916,13051.5,13051.5,16780.5,13051.5
Samastipur,217,Hasanpur,1302,Bhatgawan,'1017002001863200,Village,Bihar,7831.32,13052.2,14916.8,13052.2,13052.2,16781.4,13052.2
Vaishali,224,Raja Pakar,1277,Bakhri Barahi,'1010000600905300,Village,Bihar,7831.74,13052.9,14917.6,13052.9,13052.9,16782.3,13052.9
Vaishali,224,Jandaha,1276,Chak Farida,'1018000901954000,Village,Bihar,7832.16,13053.6,14918.4,13053.6,13053.6,16783.2,13053.6
Purnia,214,Dagarua,1141,Belwari Uchaipur,'1020000202150100,Village,Bihar,7832.58,13054.3,14919.2,13054.3,13054.3,16784.1,13054.3
Samastipur,217,Hasanpur,1302,Chhotka Rajwa Shankarpur,'1018001001958000,Village,Bihar,7833,13055,14920,13055,13055,16785,13055
Samastipur,217,Hasanpur,1302,Mahuli,'1009000600747400,Village,Bihar,7833.42,13055.7,14920.8,13055.7,13055.7,16785.9,13055.7
Samastipur,217,Morwa,1291,Dadanpur,'1017002001862900,Village,Bihar,7833.84,13056.4,14921.6,13056.4,13056.4,16786.8,13056.4
Buxar,194,Barhampur,1437,Chulhan Chak,'1012000901068200,Village,Bihar,7834.26,13057.1,14922.4,13057.1,13057.1,16787.7,13057.1
Samastipur,217,Hasanpur,1302,Durugpur,'1019001702125500,Village,Bihar,7834.68,13057.8,14923.2,13057.8,13057.8,16788.6,13057.8
Samastipur,217,Sarairanjan,1295,Khalispur,'1018001101980900,Village,Bihar,7835.1,13058.5,14924,13058.5,13058.5,16789.5,13058.5
Katihar,201,Kadwa,1145,Baliharpur,'1017002001857200,Village,Bihar,7835.52,13059.2,14924.8,13059.2,13059.2,16790.4,13059.2
Vaishali,224,Hajipur,1278,Bejha,'1010000400849700,Village,Bihar,7835.94,13059.9,14925.6,13059.9,13059.9,16791.3,13059.9
Vaishali,224,Raja Pakar,1277,Makhdumpur Banbira,'1011000901010900,Village,Bihar,7836.36,13060.6,14926.4,13060.6,13060.6,16792.2,13060.6
Saran,218,Dighwara,1266,Babhangawan,'1017002001859500,Village,Bihar,7836.78,13061.3,14927.2,13061.3,13061.3,16793.1,13061.3
Purnia,214,Dhamdaha,1132,Nirpur,'1019002002140500,Village,Bihar,7837.2,13062,14928,13062,13062,16794,13062
Madhepura,205,Gwalpara,1165,Jhalari,'1010000400858000,Village,Bihar,7837.62,13062.7,14928.8,13062.7,13062.7,16794.9,13062.7
Vaishali,224,Hajipur,1278,Chaknur,'1017002001857300,Village,Bihar,7838.04,13063.4,14929.6,13063.4,13063.4,16795.8,13063.4
Vaishali,224,Hajipur,1278,Daulatpur Deoria urf Daulatpur,'1017001901853600,Village,Bihar,7838.46,13064.1,14930.4,13064.1,13064.1,16796.7,13064.1
Vaishali,224,Jandaha,1276,Jagdishpur Urf Makundpur,'1018000801939800,Village,Bihar,7838.88,13064.8,14931.2,13064.8,13064.8,16797.6,13064.8
Purnia,214,Dagarua,1141,Neampur,'1018001101974100,Village,Bihar,7839.3,13065.5,14932,13065.5,13065.5,16798.5,13065.5
Vaishali,224,Jandaha,1276,Chak Abdul Ghani Urf Muslim,'1018000901943100,Village,Bihar,7839.72,13066.2,14932.8,13066.2,13066.2,16799.4,13066.2
Buxar,194,Chakki,1436,Mahaur Naubara,'1010000600905100,Village,Bihar,7840.14,13066.9,14933.6,13066.9,13066.9,16800.3,13066.9
Vaishali,224,Jandaha,1276,Kadirpur Urf Jagdishpur,'1018000901944500,Village,Bihar,7840.56,13067.6,14934.4,13067.6,13067.6,16801.2,13067.6
